,company,product_name,rating,category,country,county
1073,Gmundner Molkerei eGen (mbH)  Website,Gmundner Milch Bergkristall,BRONZE,5249 - Any other very hard Cows' milk cheese not in any other class,Austria,
1074,Berglandmilch eGen  Website,Schärdinger Asmonte,BRONZE,5249 - Any other very hard Cows' milk cheese not in any other class,Austria,
1075,Caseificio Sepertino Snc  Website,Stravej Nostral Piemonteis,SILVER,5249 - Any other very hard Cows' milk cheese not in any other class,Italy,
1076,Quesos Gomber  Website,VACA VIEJO,SILVER,5249 - Any other very hard Cows' milk cheese not in any other class,Spain,
1077,Sartori Company,Sartori Reserve SarVecchio,BRONZE,5249 - Any other very hard Cows' milk cheese not in any other class,USA,
1078,Traditional Cheese Co Ltd  Website,Traditional Cheese Company Oakwood Smoked Cheddar,BRONZE,5250 - Smoked Cheddar,Ireland,
1079,Quickes Traditional Ltd.  Website,Oak Smoked Clothbound Cheddar,BRONZE,5250 - Smoked Cheddar,United Kingdom,Devon
1080,MAAZ Cheese B.V.  Website,Basiron Smoked Gouda Chili,BRONZE,5251 - Smoked cheese – semi-hard,Netherlands,
1081,Queixeria Cas Leiras SL,DOP SAN SIMON DA COSTA CASLEIRAS,BRONZE,5251 - Smoked cheese – semi-hard,Spain,
1082,Queseria Artesanal Tres Valles Pasiegos,ORO DE PRASES AHUMADO  View  Stockists,GOLD,5251 - Smoked cheese – semi-hard,Spain,
1083,Bó Rua Farm  Website,Bó Rua Farm Smoked Farmhouse Cheese,SILVER,5252 - Smoked cheese – hard,Ireland,
1084,J. ARANBURU ELKARTE SAT  Website,J ARANBURU ELKARTE SAT  View  Stockists,BRONZE,5252 - Smoked cheese – hard,Spain,
1085,azkarra,queso de pastor azkarra idiazabal de pdo ahumado,BRONZE,5252 - Smoked cheese – hard,Spain,
1086,Caws Teifi Cheese  Website,Teifi Oak-Smoked  View  Stockists,BRONZE,5252 - Smoked cheese – hard,United Kingdom,Ceredigion
1087,Winterdale Cheesemakers  Website,Winterdale Oak Smoked  View  Stockists,BRONZE,5252 - Smoked cheese – hard,United Kingdom,Kent
1088,Lancewood  Website,"Lancewood Full Cream Cottage Cheese Plain, Smooth",BRONZE,5301 - Cottage cheese fine,South Africa,
1089,Lancewood  Website,"Lancewood Full Cream Cottage Cheese Plain, Chunky",BRONZE,5301 - Cottage cheese fine,South Africa,
1090,Granja El Parral (Jesús Calabuig López)  Website,Requesón Granja El Parral,BRONZE,5301 - Cottage cheese fine,Spain,
1091,Caseificio Comellini Spa - CheeseItaly  Website,Stracchino degli Angeli,SILVER,5302 - Fresh/cream cheese cows’ milk plain,Italy,
1092,Arrigoni Battista Spa  Website,Capriccio,SILVER,5302 - Fresh/cream cheese cows’ milk plain,Italy,
1093,Caseificio Comellini Spa - CheeseItaly  Website,Squacquerone di Romagna DOP,GOLD,5302 - Fresh/cream cheese cows’ milk plain,Italy,
1094,Lácteas Castellano-Leonesas S.A  Website,Queso para untar Reny Picot,BRONZE,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1095,Queseria Villa Villera  Website,Queso Fresco Cincho con Sal,BRONZE,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1096,"Industrias Lácteas San Vicente, S.L.  Website",FRESCO VACA TRADICIONAL,SILVER,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1097,Queixos Castelo de Brañas S.L.  Website,Queso D.O.P. Cebreiro Castelo,SILVER,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1098,Quesería Ca Sanchu,QUEISU FRESCU CA SANCHU,SILVER,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1099,Quesería Ca Sanchu,BARREÑA D'AMBÁS. Queisu frescu sin sal,SILVER,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1100,Quesería La Borbolla C.B.  Website,Queso Fresco La Borbolla,GOLD,5302 - Fresh/cream cheese cows’ milk plain,Spain,
1101,Deliziosa  Website,Ricotta g 350,BRONZE,5303 - Ricotta,Italy,
1102,BelGioioso Cheese Inc.  Website,Ricotta con Latte® - Whole Milk,SILVER,5303 - Ricotta,USA,
1103,Latteria di Soligo,Mascarpone Soligo,SILVER,5304 - Mascarpone,Italy,
1104,Corporación Alimentaria Peñasanta SA (CAPSA)  Website,Mascarpone Central Lechera Asturiana Toscanella,BRONZE,5304 - Mascarpone,Spain,
1105,"Quesería Lafuente, S. A. U.  Website",Fresh Mascarpone,SILVER,5304 - Mascarpone,Spain,
1106,BelGioioso Cheese Inc.  Website,Crema di Mascarpone™,BRONZE,5304 - Mascarpone,USA,
1107,Laticínios São João  Website,Queijo Tipo Quark,BRONZE,5305 - Quark plain or with additives,Brazil,
1108,Nuova Distribuzione srl,Affogata g 500,BRONZE,"5306 - Mozzarella, fresh, cows’ milk in ball (large or small)",Italy,
1109,Deliziosa  Website,Nodino g 50,BRONZE,"5307 - Mozzarella, cows' milk in block, slices or string",Italy,
1110,Deliziosa  Website,Treccione 1 kg,BRONZE,"5307 - Mozzarella, cows' milk in block, slices or string",Italy,
1111,Productos Lacteos la prOvidenCia S.A. de C.V.  Website,Queso Mozzarella,SILVER,"5307 - Mozzarella, cows' milk in block, slices or string",Mexico,
1112,Ponderosa Dairy Products  Website,RON'S MOZZARELLA WHIPS,BRONZE,"5307 - Mozzarella, cows' milk in block, slices or string",USA,
1113,Traditional Cheese Co Ltd  Website,Simply Better Brie de Meaux,BRONZE,5308 - Brie made from unpasteurised milk,France,
1114,Kollweider Hof  Website,Kollweider Jersey Brie  View  Stockists,BRONZE,5308 - Brie made from unpasteurised milk,Germany,
1115,Kollweider Hof  Website,Kollweider Jersey Brie mit Trüffel und Steinpilzen,BRONZE,5308 - Brie made from unpasteurised milk,Germany,
1116,SOCIETE DES CAVES,DOUBLE CREAM BRIE,BRONZE,5309 - Brie made from pasteurised milk,France,
1117,Savencia Fromage & Dairy  Website,Le Brie Le Rustique,BRONZE,5309 - Brie made from pasteurised milk,France,
1118,Isigny Sainte-Mère  Website,Brie 550g,BRONZE,5309 - Brie made from pasteurised milk,France,
1119,SOCIETE DES CAVES,TRIPLE CREAM BRIE,SILVER,5309 - Brie made from pasteurised milk,France,
1120,CASEIFICIO CASTELLAN URBANO SAS  Website,BIANCONE,BRONZE,5309 - Brie made from pasteurised milk,Italy,
1121,DeJong Cheese  Website,Alphenaer Goats Brie Natural  View  Stockists,BRONZE,5309 - Brie made from pasteurised milk,Netherlands,
1122,DeJong Cheese  Website,Alphenaer Goats Brie Fenugreek  View  Stockists,BRONZE,5309 - Brie made from pasteurised milk,Netherlands,
1123,DeJong Cheese  Website,Alphenaer Brie  View  Stockists,GOLD,5309 - Brie made from pasteurised milk,Netherlands,
1124,Ostegården  Website,Jørns Brie  View  Stockists,BRONZE,5309 - Brie made from pasteurised milk,Norway,
1125,TINE SA  Website,Dovre Ysteri Norsk Camembert,GOLD,5309 - Brie made from pasteurised milk,Norway,
1126,The Book and Bucket Cheese Company  Website,Shakespeare  View  Stockists,GOLD,5309 - Brie made from pasteurised milk,United Kingdom,Dorset
1127,The Island Cheese Company Ltd - Isle of Arran Cheese  Website,Arran Brie  View  Stockists,GOLD,5309 - Brie made from pasteurised milk,United Kingdom,North Ayrshire
1128,FROMAGERIE RÉO  Website,Camembert pasteurisé,BRONZE,5311 - Camembert made from pasteurised milk,France,
1129,Savencia Fromage & Dairy  Website,Camembert Le Rustique,GOLD,5311 - Camembert made from pasteurised milk,France,
1130,Quesos Artesanales de Dona Kata,Estorbert,BRONZE,5311 - Camembert made from pasteurised milk,Guatemala,
1131,Csiz Sajtmuhely Kft  Website,Camembert type mould ripened soft cheese,BRONZE,5311 - Camembert made from pasteurised milk,Hungary,
1132,Soldattorpets Mejeri  Website,Pigan,SILVER,5311 - Camembert made from pasteurised milk,Sweden,
1133,Hoard's Dairyman Farm Creamery  Website,St Saviour,BRONZE,5311 - Camembert made from pasteurised milk,USA,
1134,Serra das Antas  Website,SERRA DAS ANTAS – LUA CHEIA,SILVER,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Brazil,
1135,Savencia Fromage & Dairy  Website,Au Bouchon,BRONZE,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,
1136,Savencia Fromage & Dairy  Website,Peyrigoux,SILVER,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,
1137,Groupe Le Meunier  Website,Briau Truffes d'Ete,SILVER,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,
1138,Laiteries H. Triballat  Website,Triple Crème,GOLD,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",France,
1139,Romagna Terre  Website,LAMUCCA DI BOSCO,BRONZE,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Italy,
1140,"Cheese Professional Association, Japan  Website",kanoya white  View  Stockists,SILVER,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Japan,
1141,Eggen Gardsysteri SA,Fjellost,SILVER,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Norway,
1142,Queso Las Garmillas  Website,QUESO CERVELLÁN LAS GARMILLAS,BRONZE,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,
1143,Formatgeria Cal Music  Website,TOU DEL MUJAL VACA,BRONZE,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,
1144,Queso Rey Silo  Website,Rey Silo Blanco,SILVER,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,
1145,Carlos Reija Fernández,D.O.P.CEBREIRO MADURADO STO. ANDRÉ,GOLD,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,
1146,Atelier Bisqato S.L.  Website,Xiros,GOLD,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",Spain,
1147,The Hampshire Cheese Company  Website,Tunworth,BRONZE,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",United Kingdom,Hampshire
1148,Nettlebed Creamery  Website,Bix  View  Stockists,BRONZE,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",United Kingdom,Oxfordshire
1149,Tulip Tree Creamery LLC  Website,Trillium,GOLD,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",USA,
1150,Tulip Tree Creamery LLC  Website,Queen Anne's Lace,GOLD,"5312 - Any other mould ripened, soft or unpressed cows’ milk cheese – plain",USA,
1151,Serra das Antas  Website,SERRA DAS ANTAS - QUEIJO TIPO REBLOCHON,GOLD,5313 - Pont l’Évêque/Livarot/Reblochon,Brazil,
1152,EMILIO MAURI SPA  Website,"Bontàleggio di Grotta cave aged - Taleggio D.O,P  View  Stockists",GOLD,5314 - Taleggio,Italy,
1153,Caseificio Defendi Luigi SRL  Website,TALEGGIO DOP DEFENDI  View  Stockists,SUPER GOLD,5314 - Taleggio,Italy,
1154,Kaasboerderij 't Groendal  Website,Kaasterkaas,BRONZE,5315 - Rind washed cheese not in any other class ,Belgium,
1155,Kaasboerderij 't Groendal  Website,Délice de Houblonesse,BRONZE,5315 - Rind washed cheese not in any other class ,Belgium,
1156,Kaasboerderij 't Groendal  Website,Reflette,SILVER,5315 - Rind washed cheese not in any other class ,Belgium,
1157,Savencia Fromage & Dairy  Website,Soumaintrain Berthaut 200g,BRONZE,5315 - Rind washed cheese not in any other class ,France,
1158,Savencia Fromage & Dairy  Website,Saint Albray 200g,BRONZE,5315 - Rind washed cheese not in any other class ,France,
1159,Savencia Fromage & Dairy  Website,Maroilles Nouvion 750g,BRONZE,5315 - Rind washed cheese not in any other class ,France,
1160,Savencia Fromage & Dairy  Website,Munster Lisbeth,BRONZE,5315 - Rind washed cheese not in any other class ,France,
1161,Wegmans  Website,Showmmmz,BRONZE,5315 - Rind washed cheese not in any other class ,France,
1162,Savencia Fromage & Dairy  Website,Soumaintrain,SILVER,5315 - Rind washed cheese not in any other class ,France,
1163,Savencia Fromage & Dairy  Website,Trou du Cru,GOLD,5315 - Rind washed cheese not in any other class ,France,
1164,Savencia Fromage & Dairy  Website,Maroilles Fauquet quart,GOLD,5315 - Rind washed cheese not in any other class ,France,
1165,Laiteries H. Triballat  Website,L'Affiné au Chablis,SUPER GOLD,5315 - Rind washed cheese not in any other class ,France,
1166,Savencia Fromage & Dairy  Website,Epoisses Berthaut 250g,SUPER GOLD,5315 - Rind washed cheese not in any other class ,France,
1167,Savencia Fromage & Dairy  Website,Epoisses Berthaut Perrière,SUPER GOLD,5315 - Rind washed cheese not in any other class ,France,
1168,Arrigoni Battista Spa  Website,Italico,BRONZE,5315 - Rind washed cheese not in any other class ,Italy,
1169,"Cheese Professional Association, Japan  Website",OsyamambeーWash  View  Stockists,BRONZE,5315 - Rind washed cheese not in any other class ,Japan,
1170,"Cheese Professional Association, Japan  Website",KASUGA  View  Stockists,BRONZE,5315 - Rind washed cheese not in any other class ,Japan,
1171,TINE SA  Website,Ridder,SILVER,5315 - Rind washed cheese not in any other class ,Norway,
1172,Gangstad Gårdsysteri  Website,Granstubben  View  Stockists,GOLD,5315 - Rind washed cheese not in any other class ,Norway,
1173,Herederos de Tomas Ruiz S.L.  Website,Cremosuco a la Cerveza,BRONZE,5315 - Rind washed cheese not in any other class ,Spain,
1174,Quesos Lazana  Website,GEO de lazana,SILVER,5315 - Rind washed cheese not in any other class ,Spain,
1175,Atelier Bisqato S.L.  Website,Lía,GOLD,5315 - Rind washed cheese not in any other class ,Spain,
1176,Strathearn Cheese Company  Website,The Strathearn  View  Stockists,BRONZE,5315 - Rind washed cheese not in any other class ,United Kingdom,Perth and Kinross
1177,J. A. & E. Montgomery Ltd.,Ogleshield,SILVER,5315 - Rind washed cheese not in any other class ,United Kingdom,Somerset
1178,Bath Soft Cheese Ltd  Website,The Merry Wyfe,GOLD,5315 - Rind washed cheese not in any other class ,United Kingdom,Somerset
1179,Four Brothers Cheese  Website,Pippin  View  Stockists,SILVER,5315 - Rind washed cheese not in any other class ,United Kingdom,Wiltshire
1180,Emmi Roth  Website,Grand Cru Original Block,BRONZE,5315 - Rind washed cheese not in any other class ,USA,
1181,Emmi Roth  Website,Grand Cru Original Wheel,BRONZE,5315 - Rind washed cheese not in any other class ,USA,
1182,Emmi Roth  Website,Grand Cru Reserve Block,SILVER,5315 - Rind washed cheese not in any other class ,USA,
1183,The Grey Barn and Farm LLC  Website,Prufrock,GOLD,5315 - Rind washed cheese not in any other class ,USA,
1184,Laticínios São João  Website,Manto da Serra,BRONZE,5316 - Smoked cheese – soft/semi soft cheese not in any other class,Brazil,
1185,Herederos de Tomas Ruiz S.L.  Website,Queso Ahumado,BRONZE,5316 - Smoked cheese – soft/semi soft cheese not in any other class,Spain,
1186,"QUEIXERÍA PRESTES, S.L.  Website",SAN SIMON DA COSTA PRESTES,BRONZE,5316 - Smoked cheese – soft/semi soft cheese not in any other class,Spain,
1187,Kaasboerderij 't Groendal  Website,Groendal Grand Cru,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Belgium,
1188,Kaasboerderij 't Groendal  Website,Barista,SUPER GOLD,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Belgium,
1189,Serra das Antas  Website,SERRA DAS ANTAS – VÔ BASTIÃO,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Brazil,
1190,Serra das Antas  Website,SERRA DAS ANTAS - TIPO RACLETTE,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Brazil,
1191,Savencia Fromage & Dairy  Website,Saint André 200g,SUPER GOLD,5317 - Any other semi-soft Cows’ milk cheese not in any other class,France,
1192,Bio-Schaukaeserei Wiggensbach  Website,Roter Casanova  View  Stockists,GOLD,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Germany,
1193,Vivanda Gourmet  Website,ELEFTHERIA BRUNOST,SILVER,5317 - Any other semi-soft Cows’ milk cheese not in any other class,India,
1194,Caseificio Dismano - CheeseItaly  Website,Il Nostrano del Dismano,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Italy,
1195,terramater ( azienda agricola nodar)  Website,chiara,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Italy,
1196,Consorzio Gourm.it  Website,Maccagno - Caseificio Pier Luigi Rosso,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Italy,
1197,Quesos Navarro  Website,Panela Supremo Navarro,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Mexico,
1198,Betara S.L.  Website,FORMATGE DE VACA BETARA,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Spain,
1199,Lactalis Forlasa S.L.U.,QUESO TIERNO VACA,BRONZE,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Spain,
1200,Son Sivineta srm  Website,Sivineta Semi-Curado,SILVER,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Spain,
1201,Coop Ptres Campo Capela  Website,O Mouro CampoCapela,SILVER,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Spain,
1202,Herederos de Tomas Ruiz S.L.  Website,Queso Nata de Cantabria DOP,SILVER,5317 - Any other semi-soft Cows’ milk cheese not in any other class,Spain,
